Strom
	1	93.3328	0.0263	0.0207652
	1	99.9994	0.0264	0.0208788
	0	106.666	0.0265	0.021
	0	100	0.0266	0.0211136
	0	93.3334	0.0267	0.0212197
	0	86.6668	0.0268	0.0213182
	0	80.0002	0.0269	0.0214091
	0	73.3336	0.027	0.0214924
	0	66.667	0.0271	0.0215682
	0	60.0004	0.0272	0.0216364
	0	53.3338	0.0273	0.021697
	0	46.6672	0.0274	0.02175
	0	40.0006	0.0275	0.0217955
	1	33.334	0.0276	0.0218333
	1	40	0.0277	0.0218788
	1	46.6666	0.0278	0.0219318
	1	53.3332	0.0279	0.0219924
	1	59.9998	0.028	0.0220606
	1	66.6664	0.0281	0.0221364
	1	73.333	0.0282	0.0222197
	1	79.9996	0.0283	0.0223106
	1	86.6662	0.0284	0.0224091
	1	93.3328	0.0285	0.0225152
	1	99.9994	0.0286	0.0226288
	0	106.666	0.0287	0.02275
	0	100	0.0288	0.0228636
	0	93.3334	0.0289	0.0229697
	0	86.6668	0.029	0.0230682
	0	80.0002	0.0291	0.0231591
	0	73.3336	0.0292	0.0232424
	0	66.667	0.0293	0.0233182
	0	60.0004	0.0294	0.0233864
	0	53.3338	0.0295	0.023447
	0	46.6672	0.0296	0.0235
	0	40.0006	0.0297	0.0235455
	1	33.334	0.0298	0.0235833
	1	40	0.0299	0.0236288
	1	46.6666	0.03	0.0236818
	1	53.3332	0.0301	0.0237424
	1	59.9998	0.0302	0.0238106
	1	66.6664	0.0303	0.0238864
	1	73.333	0.0304	0.0239697
	1	79.9996	0.0305	0.0240606
	1	86.6662	0.0306	0.0241591
	1	93.3328	0.0307	0.0242652
	1	99.9994	0.0308	0.0243788
	0	106.666	0.0309	0.0245
	0	100	0.031	0.0246136
	0	93.3334	0.0311	0.0247197
	0	86.6668	0.0312	0.0248182
	0	80.0002	0.0313	0.0249091
	0	73.3336	0.0314	0.0249924
	0	66.667	0.0315	0.0250682
	0	60.0004	0.0316	0.0251364
	0	53.3338	0.0317	0.025197
	0	46.6672	0.0318	0.02525
	0	40.0006	0.0319	0.0252955
	1	33.334	0.032	0.0253333
	1	40	0.0321	0.0253788
	1	46.6666	0.0322	0.0254318
	1	53.3332	0.0323	0.0254924
	1	59.9998	0.0324	0.0255606
	1	66.6664	0.0325	0.0256364
	1	73.333	0.0326	0.0257197
	1	79.9996	0.0327	0.0258106
	1	86.6662	0.0328	0.0259091
	1	93.3328	0.0329	0.0260152
	1	99.9994	0.033	0.0261288
	0	106.666	0.0331	0.02625
	0	100	0.0332	0.0263636
	0	93.3334	0.0333	0.0264697
	0	86.6668	0.0334	0.0265682
	0	80.0002	0.0335	0.0266591
	0	73.3336	0.0336	0.0267424
	0	66.667	0.0337	0.0268182
	0	60.0004	0.0338	0.0268864
	0	53.3338	0.0339	0.026947
	0	46.6672	0.034	0.027
	0	40.0006	0.0341	0.0270455
	1	33.334	0.0342	0.0270833
	1	40	0.0343	0.0271288
	1	46.6666	0.0344	0.0271818
	1	53.3332	0.0345	0.0272424
	1	59.9998	0.0346	0.0273106
	1	66.6664	0.0347	0.0273864
	1	73.333	0.0348	0.0274697
	1	79.9996	0.0349	0.0275606
	1	86.6662	0.035	0.0276591
	1	93.3328	0.0351	0.0277652
	1	99.9994	0.0352	0.0278788
	0	106.666	0.0353	0.028
	0	100	0.0354	0.0281136
	0	93.3334	0.0355	0.0282197
	0	86.6668	0.0356	0.0283182
	0	80.0002	0.0357	0.0284091
	0	73.3336	0.0358	0.0284924
	0	66.667	0.0359	0.0285682
	0	60.0004	0.036	0.0286364
	0	53.3338	0.0361	0.028697
	0	46.6672	0.0362	0.02875
	0	40.0006	0.0363	0.0287955
	1	33.334	0.0364	0.0288333
	1	40	0.0365	0.0288788
	1	46.6666	0.0366	0.0289318
	1	53.3332	0.0367	0.0289924
	1	59.9998	0.0368	0.0290606
	1	66.6664	0.0369001	0.0291364
	1	73.333	0.0370001	0.0292197
	1	79.9996	0.0371001	0.0293106
	1	86.6662	0.0372001	0.0294091
	1	93.3328	0.0373001	0.0295152
	1	99.9994	0.0374001	0.0296288
	0	106.666	0.0375001	0.02975
	0	100	0.0376001	0.0298636
	0	93.3334	0.0377001	0.0299697
	0	86.6668	0.0378001	0.0300682
	0	80.0002	0.0379001	0.0301591
	0	73.3336	0.0380001	0.0302424
	0	66.667	0.0381001	0.0303182
	0	60.0004	0.0382001	0.0303864
	0	53.3338	0.0383001	0.030447
	0	46.6672	0.0384001	0.0305
	0	40.0006	0.0385001	0.0305455
	1	33.334	0.0386001	0.0305833
	1	40	0.0387001	0.0306288
	1	46.6666	0.0388001	0.0306818
	1	53.3332	0.0389001	0.0307424
	1	59.9998	0.0390001	0.0308106
	1	66.6664	0.0391001	0.0308864
	1	73.333	0.0392001	0.0309697
	1	79.9996	0.0393001	0.0310606
	1	86.6662	0.0394001	0.0311591
	1	93.3328	0.0395001	0.0312652
	1	99.9994	0.0396001	0.0313788
	0	106.666	0.0397001	0.0315
	0	100	0.0398001	0.0316136
	0	93.3334	0.0399001	0.0317197
	0	86.6668	0.0400001	0.0318182
	0	80.0002	0.0401001	0.0319091
	0	73.3336	0.0402001	0.0319924
	0	66.667	0.0403001	0.0320682
	0	60.0004	0.0404001	0.0321364
	0	53.3338	0.0405001	0.032197
	0	46.6672	0.0406001	0.03225
	0	40.0006	0.0407001	0.0322955
	1	33.334	0.0408001	0.0323333
	1	40	0.0409001	0.0323788
	1	46.6666	0.0410001	0.0324318
	1	53.3332	0.0411001	0.0324924
	1	59.9998	0.0412001	0.0325606
	1	66.6664	0.0413001	0.0326364
	1	73.333	0.0414001	0.0327197
	1	79.9996	0.0415001	0.0328106
	1	86.6662	0.0416001	0.0329091
	1	93.3328	0.0417001	0.0330152
	1	99.9994	0.0418001	0.0331288
	0	106.666	0.0419001	0.03325
	0	100	0.0420001	0.0333636
	0	93.3334	0.0421001	0.0334697
	0	86.6668	0.0422001	0.0335682
	0	80.0002	0.0423001	0.0336591
	0	73.3336	0.0424001	0.0337424
	0	66.667	0.0425001	0.0338182
	0	60.0004	0.0426001	0.0338864
	0	53.3338	0.0427001	0.033947
	0	46.6672	0.0428002	0.034
	0	40.0006	0.0429002	0.0340455
	1	33.334	0.0430002	0.0340833
	1	40	0.0431002	0.0341288
	1	46.6666	0.0432002	0.0341818
	1	53.3332	0.0433002	0.0342424
	1	59.9998	0.0434002	0.0343106
	1	66.6664	0.0435002	0.0343864
	1	73.333	0.0436002	0.0344697
	1	79.9996	0.0437002	0.0345606
	1	86.6662	0.0438002	0.0346591
	1	93.3328	0.0439002	0.0347652
	1	99.9994	0.0440002	0.0348788
	0	106.666	0.0441002	0.035
	0	100	0.0442002	0.0351136
	0	93.3334	0.0443002	0.0352197
	0	86.6668	0.0444002	0.0353182
	0	80.0002	0.0445002	0.0354091
	0	73.3336	0.0446002	0.0354924
	0	66.667	0.0447002	0.0355682
	0	60.0004	0.0448002	0.0356364
	0	53.3338	0.0449002	0.035697
	0	46.6672	0.0450002	0.03575
	0	40.0006	0.0451002	0.0357955
	1	33.334	0.0452002	0.0358333
	1	40	0.0453002	0.0358788
	1	46.6666	0.0454002	0.0359318
	1	53.3332	0.0455002	0.0359924
	1	59.9998	0.0456002	0.0360606
	1	66.6664	0.0457002	0.0361364
	1	73.333	0.0458002	0.0362197
	1	79.9996	0.0459002	0.0363106
	1	86.6662	0.0460002	0.0364091
	1	93.3328	0.0461002	0.0365152
	1	99.9994	0.0462002	0.0366288
	0	106.666	0.0463002	0.03675
	0	100	0.0464002	0.0368636
	0	93.3334	0.0465002	0.0369697
	0	86.6668	0.0466002	0.0370682
	0	80.0002	0.0467002	0.0371591
	0	73.3336	0.0468002	0.0372424
	0	66.667	0.0469002	0.0373182
	0	60.0004	0.0470002	0.0373864
	0	53.3338	0.0471002	0.037447
	0	46.6672	0.0472002	0.0375
	0	40.0006	0.0473002	0.0375455
	1	33.334	0.0474002	0.0375833
	1	40	0.0475002	0.0376288
	1	46.6666	0.0476002	0.0376818
	1	53.3332	0.0477002	0.0377424
	1	59.9998	0.0478002	0.0378106
	1	66.6664	0.0479002	0.0378864
	1	73.333	0.0480002	0.0379697
	1	79.9996	0.0481002	0.0380606
	1	86.6662	0.0482002	0.0381591
	1	93.3328	0.0483002	0.0382652
	1	99.9994	0.0484002	0.0383788
	0	106.666	0.0485002	0.0385
	0	100	0.0486002	0.0386136
	0	93.3334	0.0487003	0.0387197
	0	86.6668	0.0488003	0.0388182
	0	80.0002	0.0489003	0.0389091
	0	73.3336	0.0490003	0.0389924
	0	66.667	0.0491003	0.0390682
	0	60.0004	0.0492003	0.0391364
	0	53.3338	0.0493003	0.039197
	0	46.6672	0.0494003	0.03925
	0	40.0006	0.0495003	0.0392955
	1	33.334	0.0496003	0.0393333
	1	40	0.0497003	0.0393788
	1	46.6666	0.0498003	0.0394318
	1	53.3332	0.0499003	0.0394924
	1	59.9998	0.0500003	0.0395606
	1	66.6664	0.0501003	0.0396364
	1	73.333	0.0502003	0.0397197
	1	79.9996	0.0503003	0.0398106
	1	86.6662	0.0504003	0.0399091
	1	93.3328	0.0505003	0.0400152
	1	99.9994	0.0506003	0.0401288
	0	106.666	0.0507003	0.04025
	0	100	0.0508003	0.0403636
	0	93.3334	0.0509003	0.0404697
	0	86.6668	0.0510003	0.0405682
	0	80.0002	0.0511003	0.0406591
	0	73.3336	0.0512003	0.0407424
